"MonitoringStation","EventId","Cruise","Program","Project","Agency","Source","Station","SampleDate","SampleTime","TotalDepth","UpperPycnocline","LowerPycnocline","Depth","Layer","SampleType","SampleReplicateType","Parameter","Qualifier","MeasureValue","Unit","Method","Lab","Problem","PrecisionPC","BiasPC","Details","Latitude","Longitude","TierLevel","Year"
"WQN0273",650292,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2009-11-30,"14:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.91,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2009
"WQN0273",650293,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2009-12-16,"13:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.45,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2009
"WQN0273",650294,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2009-12-30,"12:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.4,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2009
"WQN0273",650295,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-01-14,"12:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.96,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650296,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-01-25,"17:15:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.96,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650297,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-01-26,"13:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.41,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650298,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-02-22,"14:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.22,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650299,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-03-01,"14:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.54,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650300,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-03-15,"13:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.8,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650301,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-03-16,"12:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.99,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650302,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-03-31,"12:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650303,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-04-13,"10:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.28,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650304,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-04-29,"13:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.74,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650305,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-05-13,"14:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.52,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650306,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-05-26,"14:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.7,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650307,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-06-15,"13:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.63,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650308,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-06-30,"14:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.43,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650309,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-07-12,"11:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.03,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650310,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-07-29,"14:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.26,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650311,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-08-16,"08:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.81,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650312,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-08-30,"14:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.14,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650313,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-09-15,"12:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.17,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650314,"NTN010","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-09-30,"15:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.4,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650315,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-10-01,"12:45:00",0,NA,NA,0,"VH","HVIC","S1","TN","",4.26,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650316,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-10-14,"08:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.57,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650317,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-10-26,"07:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.65,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650318,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-11-15,"12:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.22,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650319,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-11-30,"07:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.08,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650320,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-12-02,"10:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.43,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650321,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-12-03,"11:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.1,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650322,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-12-15,"09:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.85,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650323,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2010-12-29,"10:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",9.26,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2010
"WQN0273",650324,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-01-20,"08:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.42,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650325,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-01-31,"10:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.42,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650326,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-02-16,"10:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.72,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650327,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-03-01,"11:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.5,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650328,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-03-07,"15:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.09,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650329,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-03-08,"09:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",4.73,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650330,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-03-11,"15:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",4.39,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650331,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-03-12,"09:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.49,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650332,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-03-13,"11:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.95,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650333,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-03-15,"12:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.84,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650334,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-03-31,"11:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.87,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650335,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-04-18,"11:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",4.92,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650336,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-04-26,"10:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",5.35,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650337,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-05-16,"13:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.18,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650338,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-05-20,"17:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.01,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650339,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-06-20,"12:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.95,"MG/L","L01 ","PADEP","B ",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650340,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-06-30,"14:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.04,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650341,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-07-14,"13:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.53,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650342,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-07-28,"11:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.41,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650343,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-08-15,"13:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.81,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650344,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-08-28,"16:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.82,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650345,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-08-29,"10:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",3.72,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650346,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-09-10,"19:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.81,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650347,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-09-12,"09:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.6,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650348,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-09-14,"16:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.99,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650349,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-09-15,"12:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",7.64,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650350,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-09-16,"11:30:00",0,NA,NA,0,"VH","HVIC","S1","TN","",6.4,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",650351,"NTN011","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-09-19,"14:00:00",0,NA,NA,0,"VH","HVIC","S1","TN","",8.29,"MG/L","L01 ","PADEP","",NA,"","nan",39.94649,-76.36774,"T3",2011
"WQN0273",407358,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-10-17,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.59,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2011
"WQN0273",407359,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-11-01,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2011
"WQN0273",407360,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-11-16,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.8,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2011
"WQN0273",407361,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-11-23,"14:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.57,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2011
"WQN0273",407362,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-11-25,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.35,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2011
"WQN0273",407363,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-11-30,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.54,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2011
"WQN0273",407364,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-12-12,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.2,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2011
"WQN0273",407365,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2011-12-29,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.66,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2011
"WQN0273",407366,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-01-19,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.94,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407367,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-01-28,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.74,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407368,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-01-29,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.5,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407369,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-02-15,"14:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.04,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407370,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-02-28,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.79,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407371,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-03-15,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.28,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407372,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-03-29,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.22,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407373,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-04-16,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.49,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407374,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-04-30,"14:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",6.73,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407375,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-05-14,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.09,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407376,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-05-16,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.15,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407377,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-05-17,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.52,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407378,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-05-31,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.62,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407379,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-06-11,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.37,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407380,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-06-27,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.02,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407381,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-07-17,"09:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.8,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407382,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-08-01,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.88,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407383,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-08-14,"10:45:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.48,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407384,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-08-30,"09:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",6.44,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407385,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-09-05,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.98,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407386,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-09-19,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.52,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",407387,"NTN012","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-09-20,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",3.7,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408410,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-10-01,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.84,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408411,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-10-11,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.11,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408412,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-10-31,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.12,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408413,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-01,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.77,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408414,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-02,"10:15:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",NA,"MG/L","L01 ","PADEP","NQ",NA,"","6.92 MG/L",39.94649,-76.36774,"T3",2012
"WQN0273",408415,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-03,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.42,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408416,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-04,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.01,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408417,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-05,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",NA,"MG/L","L01 ","PADEP","NQ",NA,"","9.17 MG/L",39.94649,-76.36774,"T3",2012
"WQN0273",408418,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-14,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.96,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408419,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-29,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.74,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408420,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-12-13,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",NA,"MG/L","L01 ","PADEP","NQ",NA,"","7.2 MG/L",39.94649,-76.36774,"T3",2012
"WQN0273",408421,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-12-31,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.23,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408422,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-01-14,"14:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.987,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408423,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-01-30,"13:30:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",8.035,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408424,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-01-31,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.143,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408425,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-02-01,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.851,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408426,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-02-14,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.249,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
